time,swell_height,z,eastward_velocity,upward_velocity,northward_velocity,moles_of_oxygen_per_unit_mass,density,electrical_conductivity,pressure,practical_salinity,temperature,flubsct,cdomflo,mass_concentration_of_chlorophyll_a,downwelling_photosynthetic_photon_flux
2020-07-30T15:09:00Z,0.55,-230.0,0.0938984812,0.0267028265,0.0301567626,130.6298145532,1028.0716062642,40.3623958333,231.7427083333,35.5018849898,11.7383895833,7.939433E-4,0.7905,0.0106,1.8478600886
2020-07-30T21:09:00Z,0.56,-409.0,0.2355756688,-0.0020126005,0.1253060354,177.3174738443,1029.3936954741,35.4755625,412.58125,35.0944493279,6.9114958333,0.0017740382,0.87482,0.00848,0.0859957627
2020-07-31T03:09:00Z,0.61,-241.0,0.037053367,0.0010854216,0.0102865753,128.8126436932,1028.1665809793,39.838012766,242.8485106383,35.4411793204,11.2555276596,8.165126E-4,0.7905,0.0212,1.2186227294
2020-07-31T09:09:00Z,0.63,-408.0,0.1970895356,-0.0723726373,0.108937608,176.168345627,1029.3820027071,35.5218875,411.07875,35.097291995,6.9595625,0.0019637637,0.91698,0.01272,-0.1237499571
2020-07-31T15:09:00Z,0.54,-175.0,0.0076085344,0.0068052887,0.048844568,148.7015895063,1027.59137009,42.89048,175.948,35.8032429188,14.01404,8.166048E-4,0.7905,0.0106,-0.0398515892
2020-07-31T21:09:00Z,0.63,-409.0,0.0742390304,0.0044096795,0.135703472,184.3962722155,1029.430776414,35.1367041667,412.5483333333,35.0769835943,6.5611666667,0.0020359923,0.8959,0.0,1.2186227294
2020-08-01T03:09:00Z,0.53,-199.0,0.01287306,0.053957802,0.0275028281,132.9199042311,1027.874991699,41.065444,200.2874,35.5920341636,12.379132,0.0011553669,0.8432,0.0,-0.2495974089
2020-08-01T09:09:00Z,0.64,-408.0,0.2083043167,-0.0463679876,0.0985240276,170.5469782614,1029.3511500304,35.8032122449,411.3779591837,35.1114181419,7.2494265306,0.003314478,0.81158,0.01484,0.7571820659
2020-08-01T15:09:00Z,0.63,-151.0,-0.0359509277,-0.087887282,0.0579946118,165.0514626056,1027.4080513369,42.7080265306,152.4381632653,35.6874194502,13.9657571429,8.617865E-4,0.7905,0.0318,-1.2983260577
2020-08-01T21:09:00Z,0.70,-408.0,0.1580365407,0.0024630339,0.0279945114,175.0836393794,1029.3788890131,35.5482458333,411.1895833333,35.0979298355,6.9873958333,0.0025329337,0.9486,-0.0106,-0.2495974089
2020-08-02T03:09:00Z,0.65,-148.0,0.0262000111,-0.0065202472,0.1007606057,152.0213466952,1027.4585329704,42.8495306122,148.8283673469,35.7845253645,14.0052959184,8.166041E-4,0.7378,0.0106,-0.0398515892
2020-08-02T09:09:00Z,0.78,-408.0,0.0865759423,0.0205509504,0.0341939286,172.104255772,1029.3718658025,35.6085625,411.2554166667,35.1004591756,7.0500958333,0.0022844883,0.8959,0.0,1.4283684491
2020-08-02T15:09:00Z,0.65,-175.0,0.042437704,0.0391616596,0.069274525,147.9360636205,1027.6183755271,42.524522449,176.6834693878,35.748441667,13.7043183673,7.940137E-4,0.7905,0.0318,-0.2495974089
2020-08-02T21:09:00Z,1.33,-409.0,-0.0317041639,0.0262482498,0.1172117942,179.9568390688,1029.4142714285,35.29773125,412.8314583333,35.0850012206,6.7279666667,0.0016294167,0.8432,0.0106,1.0088768096
2020-08-03T03:09:00Z,1.33,-270.0,0.0623724356,0.0131084297,0.0056317923,129.5502924964,1028.3987796313,38.6720032258,271.8474193548,35.3136100459,10.1603774194,9.5199E-4,0.7905,0.0106,0.7991312898
2020-08-03T09:09:00Z,1.18,-409.0,-0.0269631201,-0.0068212022,0.1576508779,170.3774598758,1029.3628739314,35.7544612245,412.8320408163,35.1082999901,7.1991979592,0.0022393046,0.7905,0.0212,0.1698939306
2020-08-03T15:09:00Z,0.97,-269.0,0.1271247267,0.0255519144,0.0098907676,128.7365763762,1028.3955131865,38.6336913043,270.8856521739,35.3073625722,10.127126087,0.0012004501,0.8432,0.0106,-0.8788345682
2020-08-03T21:09:00Z,0.83,-410.0,-0.1749029877,0.0654868722,0.0415558123,184.7270537529,1029.4376132423,35.1083163265,413.3526530612,35.0755741097,6.5313081633,0.0022166832,0.8959,0.0106,-0.2495974089
2020-08-04T03:09:00Z,0.73,-259.0,0.1716174937,0.0304256659,-0.0154443742,131.1901556139,1028.3427791546,38.7804428571,261.1085714286,35.3276467146,10.2644673469,9.519894E-4,0.8432,0.0212,1.0088768096
2020-08-04T09:09:00Z,0.59,-408.0,-0.0523952208,0.048878165,-0.0254750461,186.000630086,1029.4328088813,35.0524954545,411.0634090909,35.0724558271,6.4747909091,0.0019004456,0.9486,0.0212,-0.0398515892
2020-08-04T15:09:00Z,0.54,-229.0,0.1770976751,0.0348109303,-0.123824616,133.1757125151,1028.0442414232,40.6321166667,231.0154166667,35.5324504685,11.98389375,0.0012231117,0.8432,0.0106,-0.4593431287
2020-08-04T21:09:00Z,1.63,-413.0,-0.0554444676,-0.1217053178,-0.0376359261,186.0810577886,1029.4645770169,35.005175,416.6575,35.0709001833,6.4221166667,0.0021489161,0.8959,-0.0212,0.3796398503
2020-08-05T03:09:00Z,2.30,-201.0,0.1877644721,0.1237846634,0.0976657001,137.057095929,1027.8594800462,41.198122,202.5342,35.5934046973,12.51215,0.001132783,0.7905,0.0106,0.5893855701
2020-08-05T09:09:00Z,1.22,-410.0,-0.0612986069,0.0392775878,-0.1201604926,190.8677527131,1029.4716413656,34.8015458333,413.5116666667,35.0604748019,6.2120375,0.0016745578,0.8432,0.0,-0.6690888484
2020-08-05T15:09:00Z,0.98,-190.0,0.1233777489,-1.4952457693,-0.0924442636,146.596185001,1027.7426440865,41.2980666667,191.0666666667,35.5487686187,12.6666666667,9.06919E-4,0.8959,0.0,1.6381143688
2020-08-05T21:09:00Z,0.80,-409.0,0.0089934824,-0.0664800807,0.1091916686,179.9362486749,1029.4189567705,35.2500347826,412.8608695652,35.0818131331,6.6793347826,0.0013357694,0.8959,0.0212,-0.0398515892
2020-08-06T03:09:00Z,0.90,-180.0,0.121083015,-0.0130257552,-0.0270752816,137.3784237874,1027.7538207869,41.0828673469,181.716122449,35.5585683619,12.4408,8.617332E-4,0.8432,0.0,-0.0398515892
2020-08-06T09:09:00Z,0.72,-410.0,0.0167800053,0.0280365546,-0.0280670045,173.3653499885,1029.3898948372,35.5333816327,413.2934693878,35.0967597564,6.9714489796,0.0019004752,0.9486,0.0424,0.3796398503
2020-08-06T15:09:00Z,0.52,-153.0,-0.0832751648,0.0344923171,0.0957354797,149.0771924871,1027.497834364,42.5461857143,154.1693877551,35.734623779,13.7511816327,8.617761E-4,0.7378,0.0318,-0.4593431287
2020-08-06T21:09:00Z,0.50,-408.0,-0.0177469964,-0.0061550415,0.0467020379,177.0627454717,1029.3946802915,35.417606,411.5942,35.0904892963,6.853108,0.0017423597,0.8432,0.0212,-1.2983260577
2020-08-07T03:09:00Z,0.58,-130.0,0.0414144092,0.0645572249,-0.0639800891,174.9480672455,1027.2399416029,42.5096391304,130.7130434783,35.5754439895,13.8961521739,9.069777E-4,0.7905,0.0636,0.3796398503
2020-08-07T09:09:00Z,0.43,-408.0,-0.0808406726,0.1108726496,-0.0666209949,174.8998855429,1029.3827731665,35.5118530612,411.326122449,35.0951682111,6.9506734694,0.0023522416,0.8432,0.0,-0.4593431287
2020-08-07T15:09:00Z,0.49,-254.0,-0.0666046854,-0.0841632148,0.17195626,129.6725085986,1028.2511597132,39.5524708333,255.7183333333,35.4105268078,10.9855479167,0.0014037738,0.6851,0.0,-0.4593431287
2020-08-07T21:09:00Z,0.48,-409.0,-0.3476624774,0.031024053,-0.0063370738,173.7910435304,1029.3788231971,35.6100938776,412.7316326531,35.1008777671,7.0506244898,0.0035945436,0.8959,0.0212,-0.2495974089
2020-08-08T03:09:00Z,0.40,-197.0,-0.1437308724,-0.0534511957,0.0841841496,139.6275965774,1027.8071367407,41.5122673469,198.6502040816,35.6238025135,12.801944898,0.0010876174,0.9486,-0.0106,-0.4593431287
2020-08-08T09:09:00Z,0.46,-408.0,-0.39147423,0.0201258754,-0.1371089001,161.9022492947,1029.2999535831,36.263264,411.3392,35.1380670327,7.71814,0.0076151699,0.9486,0.0106,0.3796398503
2020-08-08T15:09:00Z,0.41,-185.0,-0.2662477175,0.0218049185,-0.0249054664,143.6601020082,1027.7167464646,41.72815,186.035,35.6357831846,13.0145,0.0015167911,0.8432,-0.0106,0.1698939306
2020-08-08T21:09:00Z,0.43,-409.0,-0.3194798525,0.0125616886,0.0144877942,147.0809645834,1029.1889586013,37.3510591837,412.9683673469,35.2113952111,8.8052387755,0.003097728,0.8959,0.0212,-1.2983260577
2020-08-09T03:09:00Z,0.52,-153.0,-0.2998238266,0.0082798988,-0.0506794075,148.967705677,1027.6083785258,41.1327367347,153.9042857143,35.5498378159,12.5138,0.0014716039,0.8432,0.0106,-0.4593431287
2020-08-09T09:09:00Z,0.55,-410.0,-0.0628875366,0.0166501805,0.0609671649,160.6913350314,1029.302275926,36.36915625,413.3877083333,35.1494345932,7.8194666667,0.0032106124,0.9486,0.0,-0.0398515892
2020-08-09T15:09:00Z,0.45,-95.0,-0.4246864707,0.0087028474,-0.1423069891,179.8510311588,1027.0362028129,42.4377510204,95.9230612245,35.5143760943,13.9052244898,9.747415E-4,0.7378,0.053,0.3796398503
2020-08-09T21:09:00Z,0.65,-409.0,-0.2083998425,0.0075717368,-0.0437998187,159.1953517066,1029.2886370934,36.4398408163,412.4587755102,35.152159418,7.8929734694,0.0043625736,0.8959,0.0106,0.7991312898
2020-08-10T03:09:00Z,0.88,-100.0,-0.1678246352,0.1287803119,0.0431293538,209.9713025845,1026.9823641159,41.9117285714,101.0820408163,35.3247795469,13.5735857143,0.0010199233,0.6324,0.0318,0.1698939306
2020-08-10T09:09:00Z,0.62,-407.0,-0.1079319383,0.0015808489,-0.0310707864,163.8120432438,1029.3164712688,36.143344898,410.6655102041,35.1376670347,7.5900387755,0.0022393283,0.8432,0.00848,0.8410804338
2020-08-10T15:09:00Z,0.48,-159.0,-0.2002102813,0.1093800993,0.0284241164,156.7018741441,1027.5274581732,42.0235416667,160.5104166667,35.6243339494,13.3380979167,8.39187E-4,0.7905,0.0,-0.6690888484
2020-08-10T21:09:00Z,0.39,-407.0,0.025135971,0.0017236023,-0.0253322194,166.6993591735,1029.3326866732,35.9827408163,410.283877551,35.1285046136,7.4265367347,0.0023522537,0.9486,-0.0106,1.0088768096
2020-08-11T03:09:00Z,0.70,-175.0,-0.2360065546,-0.0073724388,-0.0766829628,144.93039391,1027.6613665947,41.6047428571,176.4328571429,35.5980917139,12.9335122449,8.16577E-4,0.8432,-0.0106,-0.2495974089
2020-08-11T09:09:00Z,0.63,-410.0,0.0063457525,-0.0573538894,-0.1336336338,169.0948270091,1029.3571392814,35.8840673469,413.172244898,35.1231012106,7.3242,0.0018779095,1.0013,-0.0106,0.1698939306
2020-08-11T15:09:00Z,0.40,-151.0,-0.0304588131,-0.0718865791,-0.0059129624,158.7346999966,1027.4786296103,42.0527204082,152.2673469388,35.6190664101,13.3770653061,7.940075E-4,0.8432,-0.0106,0.3796398503
2020-08-11T21:09:00Z,0.82,-408.0,0.1588995735,0.0148876036,0.047501174,173.3197667078,1029.3735381442,35.6644347826,411.6204347826,35.110107226,7.1007913043,0.0019456583,0.9486,0.0,-0.6690888484
2020-08-12T03:09:00Z,1.16,-251.0,0.1086332197,-0.021989046,-0.1185120519,137.5314221412,1028.337114774,38.6073833333,253.4583333333,35.3246425124,10.0900458333,0.0015392697,0.8959,0.0,0.1698939306
2020-08-12T09:09:00Z,0.71,-408.0,0.2623353415,0.0168712435,-0.0603055833,178.7454388159,1029.396087221,35.4020666667,411.1175,35.0917182678,6.8353,0.002668443,0.9486,-0.0106,-0.2495974089
2020-08-12T15:09:00Z,0.52,-175.0,0.0770336285,0.0409956752,-0.0675549515,145.3927381719,1027.7031363608,41.33603,176.2453333333,35.585024185,12.6737833333,9.97269E-4,0.7905,0.0,-0.8788345682
2020-08-12T21:09:00Z,0.41,-408.0,0.2577853754,0.1427998222,0.0540809825,179.812848558,1029.4032495425,35.3483916667,411.5641666667,35.0880533486,6.7805166667,0.0018552895,0.8432,0.0,-1.0885803379
2020-08-13T03:09:00Z,0.39,-204.0,0.1318602539,-0.0399994777,0.0273251113,132.1010456632,1027.9414680099,40.4461367347,206.0575510204,35.5057754812,11.8323489796,0.0012231113,0.8432,0.0106,-0.4593431287
2020-08-13T09:09:00Z,0.32,-408.0,0.4272403672,0.0229117516,0.0126616323,181.6781629345,1029.4132139433,35.2432041667,411.3966666667,35.0817626955,6.6726833333,0.002984658,0.6851,0.0,0.3796398503
2020-08-13T15:09:00Z,0.38,-169.0,0.2405254356,-0.0293468746,-0.0627356202,148.55521189,1027.6171827422,41.8333326531,170.0944897959,35.6306340537,13.1340693878,9.521085E-4,0.8432,0.0106,-0.2495974089
2020-08-13T21:09:00Z,0.31,-408.0,0.2914196614,0.0126356042,-0.0878745891,191.5432268515,1029.4602707327,34.8492,411.9429166667,35.0639051295,6.2614083333,0.0035719125,0.7905,0.0212,-0.0398515892
2020-08-14T03:09:00Z,0.30,-119.0,-0.0232617115,0.0233072536,-0.2636983384,177.3771555261,1027.2014648614,41.7102083333,119.91125,35.4159612096,13.26134375,0.0016523465,0.8432,0.0106,0.3796398503
2020-08-14T09:09:00Z,0.30,-407.0,0.0330100838,-0.0346323588,-0.0545280963,189.0297943467,1029.448164887,34.9016333333,410.7589583333,35.0654262671,6.317625,0.0040914326,0.8432,0.0212,0.1698939306
2020-08-14T15:09:00Z,0.57,-185.0,0.1860096026,-0.2286844579,-0.1952078425,142.854465573,1027.7257138824,41.6094340909,186.2040909091,35.6191316424,12.9114545455,8.165738E-4,0.7378,0.0,-1.0885803379
2020-08-14T21:09:00Z,0.56,-411.0,0.1391575032,0.1415052304,0.0143460691,201.3322696469,1029.5170365131,34.4412918367,414.7173469388,35.0448595484,5.833055102,0.0038881162,1.0013,0.0,-0.2495974089
2020-08-15T03:09:00Z,0.50,-230.0,0.098256556,-0.0139356965,-0.2454774492,130.4355416106,1028.0248347413,40.822152,232.0412,35.546993604,12.16302,7.036168E-4,0.8432,0.0,0.1698939306
2020-08-15T09:09:00Z,1.29,-410.0,0.0545140139,0.0214587683,-0.1134968668,187.7181120664,1029.4520900644,35.0220693878,413.8334693878,35.0743537653,6.4384979592,0.0042043942,0.8959,-0.0106,1.0088768096
2020-08-15T15:09:00Z,2.28,-265.0,0.1196577366,-0.2182237507,-0.063804254,129.3866751029,1028.2900043499,39.6198666667,267.4691666667,35.4086718787,11.0519125,0.0012004976,0.8959,0.0212,-0.2495974089
2020-08-15T21:09:00Z,2.13,-412.0,0.0544175614,0.0517998474,-0.168329123,179.6586246202,1029.4208959795,35.3550285714,415.1602040816,35.0902939556,6.7837673469,0.0036171223,0.8432,0.0,0.7991312898
2020-08-16T03:09:00Z,1.40,-269.0,0.1986840422,0.0257186723,-0.0405228965,125.8790390979,1028.274884267,40.0326625,271.2970833333,35.458231089,11.4257583333,7.80107E-4,0.75888,0.00212,0.0020975148
2020-08-16T09:09:00Z,1.22,-409.0,-0.0100139913,-0.0425744132,0.0609486928,179.3157591864,1029.426282048,35.1642217391,412.5786956522,35.0766173981,6.5914,0.003246657,0.90644,0.00424,0.0020974548
2020-08-16T15:09:00Z,1.95,-244.0,-0.0709993233,-0.7085029257,0.249992707,128.8666970433,1028.1261901251,40.461,245.5885714286,35.5132114402,11.8215571429,8.391225E-4,0.8959,0.0,0.7991312898
2020-08-16T21:09:00Z,1.98,-412.0,-0.068138989,0.0046698209,-0.1254974146,189.6325320088,1029.4788357697,34.8530416667,415.9016666667,35.0647981859,6.2627916667,0.0035493192,0.9486,0.0212,-0.8788345682
2020-08-17T03:09:00Z,2.06,-245.0,0.0856929329,0.1608448883,-0.1217260169,130.7331655119,1028.1495764253,40.1611,246.8779166667,35.4700615565,11.5572791667,7.939457E-4,0.7905,0.0106,-0.2495974089
2020-08-17T09:09:00Z,2.13,-411.0,-0.0311644214,-0.0502152659,0.0067915975,180.6092524268,1029.4304441067,35.2395458333,414.48375,35.0843338883,6.6646958333,0.004272144,0.9486,0.0212,-0.8788345682
2020-08-17T15:09:00Z,2.25,-252.0,0.2073720894,0.0181583359,-0.0328215898,128.67878119,1028.2418904036,39.486075,254.2533333333,35.3946534704,10.9337791667,9.068491E-4,0.8432,-0.0106,0.5893855701
2020-08-17T21:09:00Z,2.06,-410.0,-0.0983696018,-0.0062910137,-0.1068564234,197.0685424768,1029.4963756013,34.5799125,413.4091666667,35.0514750582,5.9789,0.0035493003,0.8959,-0.0106,-0.4593431287
2020-08-18T03:09:00Z,1.61,-165.0,0.1414406534,0.0370606504,0.0221336898,147.6201457613,1027.5880875108,42.0208458333,166.02,35.6595542701,13.2952458333,9.069393E-4,0.7905,0.0106,-0.0398515892
2020-08-18T09:09:00Z,1.79,-407.0,-0.1319898834,-0.0991511065,0.0554303173,192.1189100677,1029.4574310323,34.8267125,410.6808333333,35.0634395458,6.2379708333,0.0019230127,0.8432,0.0106,-0.0398515892
2020-08-18T15:09:00Z,1.25,-160.0,0.11574138,-0.0134314188,-0.0366358451,151.4208873755,1027.5394565149,42.0879041667,160.8420833333,35.6485043406,13.3773291667,0.0010876428,0.7378,0.0,-0.4593431287
2020-08-18T21:09:00Z,1.11,-408.0,-0.0569267823,-0.058932695,-0.0694682336,199.691291486,1029.4932180446,34.5509583333,411.9395833333,35.0507338048,5.9486916667,0.0018778167,0.7905,0.0212,-0.6690888484
2020-08-19T03:09:00Z,0.98,-192.0,0.1887094747,0.1102992277,0.1674505847,133.0636535252,1027.8569651857,40.7332458333,193.68625,35.5358807779,12.1012708333,9.972537E-4,0.8432,-0.0106,-0.6690888484
2020-08-19T09:09:00Z,0.93,-408.0,-0.1511231124,0.0531704983,0.0059486881,192.8637505473,1029.4644514793,34.77766875,411.1191666667,35.0607519746,6.1869020833,0.001697141,0.9486,-0.0212,-0.8788345682
2020-08-19T15:09:00Z,0.64,-132.0,0.0928874727,0.0438641562,0.0160628334,157.1436957121,1027.3706464312,42.5301125,132.8683333333,35.7006797457,13.7810708333,7.714324E-4,0.7905,0.0212,0.1698939306
2020-08-19T21:09:00Z,0.76,-407.0,-0.015754957,-0.0527282239,0.0333006177,190.6919346329,1029.4628729634,34.7690695652,410.4430434783,35.0610186026,6.1775956522,0.0017423101,0.7905,0.0212,-0.4593431287
2020-08-20T03:09:00Z,0.59,-231.0,0.1122987507,0.053818626,0.0484218862,128.9554929708,1028.1789491958,39.1433,233.01,35.3622855268,10.6206958333,8.390779E-4,0.8432,-0.0106,-0.6690888484
2020-08-20T09:09:00Z,0.60,-408.0,-0.1110062798,0.1138262888,-0.0139759938,192.4553734156,1029.4671798948,34.7648466667,411.0606666667,35.0618911942,6.17184,0.0016519618,0.7378,0.0,0.3796398503
2020-08-20T15:09:00Z,0.63,-207.0,-0.0883877031,-0.0054338551,-0.1354382735,129.2430247695,1027.928500223,40.7503833333,208.3629166667,35.544066255,12.1034583333,7.487788E-4,0.8959,0.0106,0.5893855701
2020-08-20T21:09:00Z,0.53,-407.0,-0.012936435,-0.2333358166,0.0489168592,199.2107444082,1029.4908311288,34.5123755102,410.6859183673,35.0481919695,5.9095816327,0.0014938375,0.8959,0.0,-0.6690888484
2020-08-21T03:09:00Z,0.62,-186.0,0.0920686141,-0.0044897754,0.1180615794,134.8591065934,1027.7813468535,41.19328125,187.6208333333,35.5820746532,12.5260354167,8.16562E-4,0.7905,0.0,-0.4593431287
2020-08-21T09:09:00Z,0.73,-408.0,-0.0553397995,0.0087479941,-0.0272867976,184.3095055449,1029.4372051827,35.0415833333,411.3204166667,35.0740947123,6.4612,0.0017649214,0.9486,0.0,2.2673511281
2020-08-21T15:09:00Z,0.77,-86.0,-0.0461783756,-0.0874537893,0.0051264424,194.3405544541,1026.9103327776,42.6016541667,86.9847916667,35.4645141276,14.1291479167,0.0012909737,0.7905,0.053,0.7991312898
2020-08-21T21:09:00Z,0.98,-407.0,0.0989241654,-0.1784571056,0.1000518541,187.5859277118,1029.4398692675,34.984,410.56375,35.0711376684,6.4018166667,0.002203114,0.86428,0.00212,0.0440466087
2020-08-22T03:09:00Z,0.74,-254.0,0.0752543796,0.0157601691,0.0293386893,127.1991775124,1028.3028933727,38.953573913,255.8369565217,35.3451193438,10.4298434783,0.001177874,0.8432,0.0,-0.6690888484
2020-08-22T09:09:00Z,0.45,-408.0,0.0198920535,0.0217531191,-0.0384970178,185.7601005117,1029.4535845846,34.9170625,411.6070833333,35.0696058694,6.3299416667,0.0023973612,0.8959,0.0,0.5893855701
2020-08-22T15:09:00Z,0.43,-253.0,0.0779615963,0.0126597118,-0.0399919211,127.3265390475,1028.2878199987,39.0670958333,255.0716666667,35.3553921868,10.5380458333,0.0012456478,0.8959,0.0106,0.5893855701
2020-08-22T21:09:00Z,0.51,-407.0,0.1336640996,0.0371037507,-0.1054897424,178.9651747026,1029.4049819252,35.2892125,410.3825,35.0857414452,6.7191916667,0.0018326961,0.8432,0.0,0.7991312898
2020-08-23T03:09:00Z,0.45,-156.0,0.0667379261,0.007056002,0.026094002,143.1287519396,1027.5854243641,41.627,157.1108333333,35.6147716062,12.9472791667,0.0014038611,0.7905,-0.0106,-0.6690888484
2020-08-23T09:09:00Z,0.37,-406.0,0.2588103538,0.0201598453,-0.1393249007,179.0537375792,1029.4048225504,35.26995,409.9075,35.084668839,6.6995791667,0.0020811646,0.9486,-0.0106,-0.4593431287
2020-08-23T15:09:00Z,0.38,-202.0,0.0103377264,0.0147440915,0.0971750919,130.6998962955,1027.9195993027,40.5390583333,203.3870833333,35.5148519731,11.9195708333,0.001177936,0.8959,0.0106,0.7991312898
2020-08-23T21:09:00Z,0.43,-407.0,0.1921585966,-0.002742159,-0.0121254926,179.3442560247,1029.4119021298,35.2284,410.4679166667,35.0824718706,6.656375,0.0016971703,0.9486,-0.0212,0.3796398503
2020-08-24T03:09:00Z,0.53,-131.0,-0.0313305237,-0.0120024205,0.0982639365,172.2883947612,1027.2654843738,41.8297166667,132.05125,35.4500614679,13.3409041667,0.0012683635,0.7905,0.0106,-0.8788345682
2020-08-24T09:09:00Z,0.43,-407.0,0.0124720716,0.0022005792,0.0610807853,170.3671281262,1029.3665487975,35.6030391304,410.2065217391,35.0989953612,7.046073913,0.0014035582,0.8432,0.0106,-0.0398515892
2020-08-24T15:09:00Z,0.44,-119.0,0.0545373744,0.0362123243,0.0267111293,178.3796593375,1027.1578708781,41.8782291667,120.0858333333,35.4069444825,13.4421208333,0.001403896,0.7905,0.0212,-0.8788345682
2020-08-24T21:09:00Z,0.41,-407.0,-0.0895164517,-0.0871637487,-0.0079383953,185.0139514636,1029.4442577281,34.9285125,410.075,35.0690901896,6.3436583333,0.0022618467,1.0013,0.0,-0.6690888484
2020-08-25T03:09:00Z,0.56,-184.0,-0.0548923784,0.0537214139,0.0796648562,134.7272762864,1027.7963549259,40.9756916667,185.5508333333,35.5618565044,12.325975,0.0014715903,0.8432,-0.0106,-0.6690888484
2020-08-25T09:09:00Z,0.63,-408.0,-0.0892683526,0.0171686502,-0.0124609718,181.1453877016,1029.4200043655,35.1961875,411.1504166667,35.0823638161,6.6211833333,0.0031879374,0.8432,0.0,-0.8788345682
2020-08-25T15:09:00Z,0.58,-187.0,-0.011089193,0.0534861042,0.0552913999,135.5751969444,1027.8001727954,41.0161142857,188.1004761905,35.5622721146,12.3657047619,0.0011327768,0.7378,0.0106,0.3796398503
2020-08-25T21:09:00Z,0.52,-409.0,-0.2581058142,-0.0284012909,0.0429269098,195.0131870557,1029.4841800205,34.6584,412.5591666667,35.0553253886,6.0613208333,0.0014034955,0.8432,-0.0106,-0.0398515892
2020-08-26T03:09:00Z,1.15,-273.0,-0.0298055717,0.00351375,-0.0400091203,130.5742840665,1028.45654234,38.2233545455,274.9227272727,35.2726403296,9.7301,9.29386E-4,0.7378,0.0,1.4283684491
2020-08-26T09:09:00Z,1.36,-410.0,-0.2851299757,0.0332366476,-0.1382124012,186.0357284489,1029.4486824721,35.0132958333,413.2666666667,35.0720352905,6.4314958333,0.0019230249,0.8432,0.0,-0.2495974089
2020-08-26T15:09:00Z,1.01,-261.0,0.0425241336,-0.0440193714,0.0121282994,134.6873098944,1028.4394137508,37.9349333333,263.2054166667,35.2561963532,9.4486541667,0.0012681758,0.8959,0.0,0.5893855701
2020-08-26T21:09:00Z,0.72,-409.0,-0.2299064065,0.145508324,0.0134250384,182.2709401124,1029.4266889917,35.1739583333,412.3158333333,35.0800102551,6.5987833333,0.0019230348,0.9486,0.0106,-0.0398515892
2020-08-27T03:09:00Z,1.01,-276.0,0.0146509849,-0.0089150039,0.0625109088,135.5329450059,1028.5334009649,37.6293416667,277.9779166667,35.2261141328,9.149375,0.001177816,0.8432,0.0106,-0.6690888484
2020-08-27T09:09:00Z,1.19,-409.0,-0.1458585033,-0.0488385203,-0.0026384269,188.7833838876,1029.456676896,34.907825,412.2945833333,35.0679734552,6.3211375,0.0016519719,0.7905,0.0,-0.2495974089
